GEO_ID,NAME,P1_001N
1500000US421010379006,"Block Group 6, Census Tract 379, Philadelphia County, Pennsylvania",1044
1500000US421010380001,"Block Group 1, Census Tract 380, Philadelphia County, Pennsylvania",1218
1500000US421010380002,"Block Group 2, Census Tract 380, Philadelphia County, Pennsylvania",1284
1500000US421010381001,"Block Group 1, Census Tract 381, Philadelphia County, Pennsylvania",753
1500000US421010382001,"Block Group 1, Census Tract 382, Philadelphia County, Pennsylvania",916
1500000US421010382002,"Block Group 2, Census Tract 382, Philadelphia County, Pennsylvania",857
1500000US421010382003,"Block Group 3, Census Tract 382, Philadelphia County, Pennsylvania",1028
1500000US421010383011,"Block Group 1, Census Tract 383.01, Philadelphia County, Pennsylvania",2663
1500000US421010384001,"Block Group 1, Census Tract 384, Philadelphia County, Pennsylvania",1042
1500000US421010384002,"Block Group 2, Census Tract 384, Philadelphia County, Pennsylvania",1369
1500000US421010385001,"Block Group 1, Census Tract 385, Philadelphia County, Pennsylvania",1855
1500000US421010386001,"Block Group 1, Census Tract 386, Philadelphia County, Pennsylvania",1338
1500000US421010387001,"Block Group 1, Census Tract 387, Philadelphia County, Pennsylvania",1594
1500000US421010387002,"Block Group 2, Census Tract 387, Philadelphia County, Pennsylvania",655
1500000US421010388001,"Block Group 1, Census Tract 388, Philadelphia County, Pennsylvania",734
1500000US421010388002,"Block Group 2, Census Tract 388, Philadelphia County, Pennsylvania",1161
1500000US421010388003,"Block Group 3, Census Tract 388, Philadelphia County, Pennsylvania",798
1500000US421010388004,"Block Group 4, Census Tract 388, Philadelphia County, Pennsylvania",1190
1500000US421010389001,"Block Group 1, Census Tract 389, Philadelphia County, Pennsylvania",926
1500000US421010389002,"Block Group 2, Census Tract 389, Philadelphia County, Pennsylvania",1078
1500000US421010389003,"Block Group 3, Census Tract 389, Philadelphia County, Pennsylvania",984
1500000US421010390011,"Block Group 1, Census Tract 390.01, Philadelphia County, Pennsylvania",1001
1500000US421010390012,"Block Group 2, Census Tract 390.01, Philadelphia County, Pennsylvania",1242
1500000US421010390013,"Block Group 3, Census Tract 390.01, Philadelphia County, Pennsylvania",912
1500000US421010390014,"Block Group 4, Census Tract 390.01, Philadelphia County, Pennsylvania",824
1500000US421010390021,"Block Group 1, Census Tract 390.02, Philadelphia County, Pennsylvania",26
1500000US421010390022,"Block Group 2, Census Tract 390.02, Philadelphia County, Pennsylvania",1340
1500000US421010390023,"Block Group 3, Census Tract 390.02, Philadelphia County, Pennsylvania",1121
1500000US421010390024,"Block Group 4, Census Tract 390.02, Philadelphia County, Pennsylvania",1934
1500000US421010391001,"Block Group 1, Census Tract 391, Philadelphia County, Pennsylvania",0
1500000US421010391002,"Block Group 2, Census Tract 391, Philadelphia County, Pennsylvania",1142
1500000US421010391003,"Block Group 3, Census Tract 391, Philadelphia County, Pennsylvania",752
1500000US421010391004,"Block Group 4, Census Tract 391, Philadelphia County, Pennsylvania",683
1500000US421019800011,"Block Group 1, Census Tract 9800.01, Philadelphia County, Pennsylvania",0
1500000US421019800012,"Block Group 2, Census Tract 9800.01, Philadelphia County, Pennsylvania",3
1500000US421019800021,"Block Group 1, Census Tract 9800.02, Philadelphia County, Pennsylvania",12
1500000US421019800022,"Block Group 2, Census Tract 9800.02, Philadelphia County, Pennsylvania",0
1500000US421019800031,"Block Group 1, Census Tract 9800.03, Philadelphia County, Pennsylvania",0
1500000US421019800032,"Block Group 2, Census Tract 9800.03, Philadelphia County, Pennsylvania",21
1500000US421019801001,"Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",52
1500000US421019802001,"Block Group 1, Census Tract 9802, Philadelphia County, Pennsylvania",336
1500000US421019803001,"Block Group 1, Census Tract 9803, Philadelphia County, Pennsylvania",0
1500000US421019803002,"Block Group 2, Census Tract 9803, Philadelphia County, Pennsylvania",0
1500000US421019803003,"Block Group 3, Census Tract 9803, Philadelphia County, Pennsylvania",3
1500000US421019804001,"Block Group 1, Census Tract 9804, Philadelphia County, Pennsylvania",0
1500000US421019805001,"Block Group 1, Census Tract 9805, Philadelphia County, Pennsylvania",2
1500000US421019806001,"Block Group 1, Census Tract 9806, Philadelphia County, Pennsylvania",2
1500000US421019807011,"Block Group 1, Census Tract 9807.01, Philadelphia County, Pennsylvania",0
1500000US421019807012,"Block Group 2, Census Tract 9807.01, Philadelphia County, Pennsylvania",0
1500000US421019807013,"Block Group 3, Census Tract 9807.01, Philadelphia County, Pennsylvania",0
1500000US421019807014,"Block Group 4, Census Tract 9807.01, Philadelphia County, Pennsylvania",0
1500000US421019807021,"Block Group 1, Census Tract 9807.02, Philadelphia County, Pennsylvania",9
1500000US421019808001,"Block Group 1, Census Tract 9808, Philadelphia County, Pennsylvania",13
1500000US421019809011,"Block Group 1, Census Tract 9809.01, Philadelphia County, Pennsylvania",29
1500000US421019809012,"Block Group 2, Census Tract 9809.01, Philadelphia County, Pennsylvania",0
1500000US421019809013,"Block Group 3, Census Tract 9809.01, Philadelphia County, Pennsylvania",0
1500000US421019809014,"Block Group 4, Census Tract 9809.01, Philadelphia County, Pennsylvania",3
1500000US421019809015,"Block Group 5, Census Tract 9809.01, Philadelphia County, Pennsylvania",0
1500000US421019809016,"Block Group 6, Census Tract 9809.01, Philadelphia County, Pennsylvania",10
1500000US421019809017,"Block Group 7, Census Tract 9809.01, Philadelphia County, Pennsylvania",0
1500000US421019809018,"Block Group 8, Census Tract 9809.01, Philadelphia County, Pennsylvania",2
1500000US421019809021,"Block Group 1, Census Tract 9809.02, Philadelphia County, Pennsylvania",0
1500000US421019809031,"Block Group 1, Census Tract 9809.03, Philadelphia County, Pennsylvania",6
1500000US421019809041,"Block Group 1, Census Tract 9809.04, Philadelphia County, Pennsylvania",1
1500000US421019809051,"Block Group 1, Census Tract 9809.05, Philadelphia County, Pennsylvania",0
1500000US421019809061,"Block Group 1, Census Tract 9809.06, Philadelphia County, Pennsylvania",0
1500000US421019891001,"Block Group 1, Census Tract 9891, Philadelphia County, Pennsylvania",1857
1500000US421019891002,"Block Group 2, Census Tract 9891, Philadelphia County, Pennsylvania",1
1500000US421019891003,"Block Group 3, Census Tract 9891, Philadelphia County, Pennsylvania",1830
1500000US421019891004,"Block Group 4, Census Tract 9891, Philadelphia County, Pennsylvania",0
1500000US421019892001,"Block Group 1, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019892002,"Block Group 2, Census Tract 9892, Philadelphia County, Pennsylvania",3
1500000US421019892003,"Block Group 3, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019892004,"Block Group 4, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019892005,"Block Group 5, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019892006,"Block Group 6, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019892007,"Block Group 7, Census Tract 9892, Philadelphia County, Pennsylvania",0
1500000US421019893001,"Block Group 1, Census Tract 9893, Philadelphia County, Pennsylvania",1
1500000US421019893002,"Block Group 2, Census Tract 9893, Philadelphia County, Pennsylvania",64
