"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1500000US421010175001","Block Group 1, Census Tract 175, Philadelphia County, Pennsylvania","1645","null","1455","null","146","null","604","null","27","null","9","null","1","null","668","null","190","null","182","null","20","null","0","null","0","null","0","null","110","null","6","null","2","null","0","null","28","null","1","null","0","null","5","null","0","null","1","null","9","null","8","null","3","null","0","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010175002","Block Group 2, Census Tract 175, Philadelphia County, Pennsylvania","930","null","799","null","114","null","165","null","3","null","9","null","2","null","506","null","131","null","114","null","0","null","2","null","0","null","0","null","91","null","6","null","0","null","0","null","12","null","0","null","0","null","1","null","0","null","0","null","2","null","17","null","6","null","0","null","1","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010175003","Block Group 3, Census Tract 175, Philadelphia County, Pennsylvania","835","null","740","null","80","null","331","null","16","null","11","null","4","null","298","null","95","null","88","null","6","null","2","null","1","null","0","null","50","null","0","null","3","null","0","null","21","null","0","null","0","null","3","null","0","null","0","null","2","null","3","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010175004","Block Group 4, Census Tract 175, Philadelphia County, Pennsylvania","818","null","718","null","62","null","245","null","6","null","11","null","0","null","394","null","100","null","95","null","7","null","2","null","1","null","0","null","70","null","3","null","1","null","0","null","7","null","0","null","0","null","3","null","0","null","0","null","1","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010175005","Block Group 5, Census Tract 175, Philadelphia County, Pennsylvania","1314","null","1157","null","123","null","385","null","8","null","19","null","0","null","622","null","157","null","144","null","10","null","2","null","2","null","0","null","88","null","3","null","1","null","0","null","31","null","0","null","0","null","3","null","0","null","2","null","2","null","8","null","2","null","0","null","2","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010175006","Block Group 6, Census Tract 175, Philadelphia County, Pennsylvania","1169","null","1010","null","120","null","273","null","19","null","20","null","2","null","576","null","159","null","139","null","11","null","0","null","1","null","0","null","89","null","3","null","2","null","0","null","24","null","1","null","0","null","5","null","0","null","0","null","3","null","19","null","5","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176011","Block Group 1, Census Tract 176.01, Philadelphia County, Pennsylvania","2103","null","1752","null","278","null","252","null","29","null","14","null","12","null","1167","null","351","null","325","null","12","null","1","null","0","null","0","null","216","null","0","null","1","null","0","null","78","null","0","null","0","null","9","null","0","null","2","null","6","null","21","null","10","null","2","null","0","null","4","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176012","Block Group 2, Census Tract 176.01, Philadelphia County, Pennsylvania","1593","null","1412","null","214","null","187","null","12","null","20","null","2","null","977","null","181","null","178","null","24","null","2","null","6","null","0","null","115","null","0","null","0","null","0","null","27","null","0","null","0","null","2","null","0","null","0","null","2","null","3","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176013","Block Group 3, Census Tract 176.01, Philadelphia County, Pennsylvania","1331","null","1151","null","197","null","159","null","22","null","13","null","2","null","758","null","180","null","172","null","25","null","2","null","1","null","0","null","112","null","0","null","2","null","0","null","23","null","0","null","0","null","2","null","0","null","4","null","1","null","5","null","1","null","1","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176021","Block Group 1, Census Tract 176.02, Philadelphia County, Pennsylvania","1527","null","1363","null","265","null","270","null","9","null","22","null","1","null","796","null","164","null","152","null","12","null","5","null","3","null","0","null","97","null","0","null","0","null","0","null","28","null","0","null","0","null","3","null","0","null","3","null","1","null","10","null","1","null","2","null","0","null","5","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176022","Block Group 2, Census Tract 176.02, Philadelphia County, Pennsylvania","739","null","638","null","87","null","125","null","0","null","7","null","0","null","419","null","101","null","89","null","13","null","1","null","0","null","0","null","48","null","1","null","1","null","0","null","21","null","1","null","0","null","0","null","0","null","0","null","3","null","9","null","3","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010176023","Block Group 3, Census Tract 176.02, Philadelphia County, Pennsylvania","1307","null","1106","null","172","null","232","null","11","null","7","null","4","null","680","null","201","null","192","null","8","null","0","null","0","null","0","null","143","null","1","null","0","null","0","null","29","null","0","null","0","null","5","null","3","null","0","null","3","null","7","null","0","null","0","null","0","null","5","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
